sell_price,bedrooms_num,bathrooms_num,house_area,park_area,floors,score,structure_area,basement_area,bulid_year,fix_year,latitude,longitude,sell_year,sell_month,sell_day,house_old,fix_old
220000,3,1.0,1180,5002,1.5,7,1180,0,1946,0,47.7529,-122.324,2014,5,28,68,0
265000,2,1.0,1000,31505,1.0,6,1000,0,1960,0,47.7659,-121.899,2014,6,9,54,0
229000,3,2.0,1540,6000,1.0,6,1540,0,1953,0,47.7372,-122.307,2015,1,26,62,0
502000,3,2.25,1600,45613,2.0,8,1600,0,1983,0,47.7523,-122.117,2014,7,1,31,0
399950,3,1.0,1720,8910,1.0,7,1720,0,1954,0,47.7736,-122.296,2014,10,8,60,0
598555,3,2.5,3040,7880,2.0,9,3040,0,2004,0,47.5277,-122.184,2014,10,27,10,0
175000,2,1.75,1050,9800,1.5,6,1050,0,1975,0,47.7595,-121.473,2014,8,5,39,0
450000,2,1.0,910,5000,1.0,6,910,0,1914,0,47.683,-122.374,2014,8,26,100,0
342500,3,2.0,2080,11375,1.0,8,2080,0,2002,0,47.214,-121.993,2014,6,12,12,0
325000,2,1.0,1130,5070,1.0,7,1130,0,1955,0,47.5141,-122.37700000000001,2015,2,14,60,0
920000,3,2.75,2590,223027,2.0,9,2590,0,1983,0,47.6145,-122.001,2014,11,20,31,0
625504,3,2.25,1270,1566,2.0,8,1060,210,2014,0,47.6647,-122.28399999999999,2014,7,17,0,0
725000,5,2.5,3780,20000,1.0,9,1890,1890,1978,0,47.7603,-122.273,2014,11,13,36,0
569950,5,4.25,3380,7805,2.0,8,3380,0,2014,0,47.4349,-122.32799999999999,2014,9,9,0,0
446950,5,2.5,2250,7945,1.0,7,1360,890,1977,0,47.7316,-122.221,2014,12,2,37,0
391000,4,2.25,2190,3850,2.0,7,2190,0,2006,0,47.4861,-122.161,2015,2,11,9,0
439000,3,2.5,3180,7904,1.0,8,1810,1370,2006,0,47.489,-122.181,2014,6,30,8,0
675000,4,3.5,2550,3600,2.0,8,1880,670,1997,0,47.7709,-122.39,2015,2,25,18,0
1299890,5,4.0,3870,5929,2.0,10,3870,0,2014,0,47.6965,-122.134,2014,8,5,0,0
768000,5,2.75,3030,13640,2.0,8,3030,0,1980,0,47.6186,-122.146,2014,7,23,34,0
570000,3,2.5,3150,20189,2.0,10,3150,0,1990,0,47.446999999999996,-122.088,2014,8,11,24,0
152000,3,1.0,1090,3264,1.0,6,1090,0,1969,0,47.3155,-122.182,2014,6,25,45,0
775000,4,2.5,3180,15358,2.0,9,3180,0,1988,0,47.5172,-122.053,2014,10,13,26,0
372500,4,2.25,1920,9660,1.0,8,1920,0,1968,0,47.4544,-122.14299999999999,2014,8,13,46,0
270000,3,2.25,2080,4252,1.5,7,1550,530,2003,0,47.4203,-122.15700000000001,2014,6,4,11,0
855000,4,2.25,2480,36974,2.0,9,2480,0,1973,0,47.6441,-122.154,2015,1,13,42,0
399000,4,2.5,2870,9292,2.0,8,2540,330,1979,0,47.4522,-122.12299999999999,2014,5,27,35,0
457000,4,2.5,2820,6983,2.0,9,2820,0,2013,0,47.2958,-122.265,2014,8,5,1,0
280000,3,2.5,1580,7918,2.0,7,1580,0,1994,0,47.4431,-122.19,2015,4,21,21,0
750000,4,3.5,3050,7020,2.0,9,2050,1000,1984,0,47.571000000000005,-122.374,2014,11,26,30,0
100000,2,1.0,910,22000,1.0,6,910,0,1956,0,47.2777,-122.25200000000001,2014,5,7,58,0
840000,4,2.75,3040,13559,2.0,11,3040,0,2003,0,47.522,-122.149,2014,10,27,11,0
160134,3,1.5,1190,10116,1.0,7,1190,0,1968,0,47.385,-122.085,2014,12,26,46,0
235000,4,1.75,1920,9350,1.0,7,1000,920,1977,0,47.292,-122.195,2015,4,6,38,0
310000,4,2.75,2370,7320,2.0,7,2370,0,1989,0,47.3071,-122.36,2014,9,17,25,0
639900,4,2.5,3380,75794,2.0,10,3380,0,1997,0,47.3511,-122.266,2015,4,2,18,0
440000,4,2.5,2560,10400,1.0,7,1280,1280,1965,0,47.5225,-122.04,2014,5,23,49,0
842500,3,2.25,2560,3996,1.5,8,2150,410,1910,0,47.6321,-122.306,2014,10,13,104,0
289000,4,2.5,1961,3207,2.0,7,1961,0,2006,0,47.3507,-122.16,2015,2,3,9,0
412500,4,2.25,1630,7969,1.0,7,1100,530,1977,0,47.7336,-122.19,2014,8,7,37,0
452000,4,2.5,2716,7850,2.0,9,2716,0,2014,0,47.352,-122.197,2014,11,11,0,0
535000,3,2.75,2490,3600,2.0,8,2290,200,1906,0,47.6098,-122.292,2015,2,5,109,0
355000,3,1.75,1460,7203,1.0,7,1460,0,1990,0,47.5049,-122.189,2015,3,25,25,0
380000,3,1.75,1920,8775,1.0,7,1920,0,1953,0,47.4544,-122.351,2014,8,29,61,0
465000,3,2.5,2870,25663,2.0,10,2870,0,1988,0,47.2769,-122.333,2014,12,9,26,0
405000,2,1.0,800,6016,1.0,6,800,0,1942,0,47.6913,-122.369,2014,12,8,72,0
515000,4,3.0,1820,8261,1.0,7,1420,400,1969,0,47.7197,-122.219,2014,10,14,45,0
343000,3,3.25,1210,1173,2.0,8,1000,210,2002,0,47.7114,-122.35600000000001,2014,11,6,12,0
320000,3,1.0,1560,7552,1.0,6,910,650,1948,0,47.7552,-122.32700000000001,2014,7,7,66,0
210000,2,1.0,720,8040,1.0,6,720,0,1943,0,47.4662,-122.359,2014,6,26,71,0
1776000,3,3.25,3230,7800,2.0,10,3230,0,2005,0,47.6348,-122.40299999999999,2014,8,8,9,0
375000,3,2.25,1330,8004,2.0,7,1330,0,1985,0,47.7098,-122.21700000000001,2014,12,11,29,0
199000,2,1.0,1140,15120,1.0,6,990,150,1932,0,47.4521,-122.196,2015,2,17,83,0
1200000,2,2.25,2160,17861,2.0,9,2160,0,1956,0,47.501999999999995,-122.385,2014,9,22,58,0
700500,3,2.5,2560,35265,2.0,9,2560,0,1981,0,47.7354,-122.095,2014,12,17,33,0
275000,3,1.5,1390,48257,1.0,6,1390,0,1922,2013,47.5603,-121.89399999999999,2014,5,9,92,1
333000,4,2.0,1580,7800,2.0,6,1580,0,1906,0,47.5848,-122.302,2014,5,19,108,0
548000,2,1.0,1470,3864,1.0,7,1170,300,1916,0,47.6638,-122.345,2014,7,23,98,0
990000,4,2.5,2540,5930,2.0,9,2540,0,2003,0,47.6451,-122.387,2015,4,23,12,0
499000,2,1.75,2040,114562,1.0,7,2040,0,1968,0,47.4985,-122.09200000000001,2014,9,15,46,0
430000,3,2.25,1830,19965,1.0,8,1400,430,1976,0,47.7412,-122.088,2014,12,3,38,0
490000,3,2.25,1630,7573,1.0,7,1230,400,1983,0,47.7273,-122.211,2014,9,12,31,0
395000,2,1.0,870,3121,1.0,7,870,0,1923,0,47.6659,-122.369,2014,12,11,91,0
171000,4,2.0,1520,19672,1.0,6,1020,500,1920,0,47.4683,-122.281,2014,6,13,94,0
355000,3,1.75,1960,7705,1.0,7,980,980,1950,0,47.53,-122.34700000000001,2014,9,23,64,0
434500,3,1.75,1650,7965,1.0,7,1650,0,1967,0,47.7335,-122.193,2015,3,31,48,0
810000,4,2.75,3010,10450,2.0,9,3010,0,1996,0,47.6979,-122.11200000000001,2014,8,1,18,0
471000,3,2.5,2010,4059,2.0,8,2010,0,1998,0,47.7317,-122.197,2014,12,16,16,0
372000,5,2.5,2840,6010,2.0,8,2840,0,2003,0,47.3161,-122.27,2015,5,13,12,0
530000,2,1.0,760,3000,1.0,6,760,0,1922,0,47.6633,-122.35700000000001,2015,4,25,93,0
240000,3,1.75,1540,6687,1.0,7,1200,340,1991,0,47.1938,-121.98100000000001,2015,4,22,24,0
910000,3,2.5,2720,7250,2.0,9,2720,0,1990,0,47.6894,-122.195,2015,4,2,25,0
770000,3,3.5,2050,21744,2.0,9,1750,300,1930,0,47.4536,-122.376,2015,2,18,85,0
335000,2,1.0,1510,3844,1.0,7,1510,0,1923,1970,47.7038,-122.348,2014,9,11,91,44
860000,4,3.25,3830,10005,2.0,10,3830,0,2001,0,47.5953,-122.039,2014,12,26,13,0
287500,4,2.0,1220,9147,1.0,7,1220,0,1953,0,47.5011,-122.336,2015,4,21,62,0
402000,4,1.75,1510,9176,1.0,7,1510,0,1957,0,47.7651,-122.339,2014,9,8,57,0
205950,3,1.0,1490,8239,1.0,6,1490,0,1963,0,47.306000000000004,-122.37,2014,8,11,51,0
2230000,3,3.5,3760,5634,2.0,11,2830,930,2014,0,47.5285,-122.205,2014,10,8,0,0
790000,4,3.0,5370,69848,2.0,10,3500,1870,2005,0,47.3166,-122.046,2015,4,6,10,0
265000,2,1.0,1600,7936,1.0,7,1600,0,1947,0,47.7411,-122.322,2014,7,17,67,0
440000,3,2.5,1650,4929,2.0,7,1520,130,2007,0,47.5634,-122.29799999999999,2014,11,10,7,0
890000,4,3.25,4360,210254,1.0,10,2320,2040,2000,0,47.4375,-122.008,2015,5,5,15,0
309000,5,2.75,2481,4045,2.0,8,2481,0,2014,0,47.2602,-122.28399999999999,2014,6,3,0,0
390000,5,3.75,2890,5000,1.0,7,1310,1580,2006,0,47.5701,-122.296,2014,5,6,8,0
625000,3,1.75,2060,12558,1.0,7,1350,710,1984,0,47.6659,-122.14399999999999,2014,5,22,30,0
200000,2,1.0,1010,7200,1.0,6,1010,0,1956,0,47.4815,-122.339,2015,1,23,59,0
320000,4,2.5,2110,6295,2.0,8,2110,0,2000,0,47.3641,-122.193,2015,4,15,15,0
372000,3,1.0,2298,10140,1.0,7,2298,0,1969,0,47.6909,-122.083,2015,1,22,46,0
280000,4,2.0,2190,14439,1.0,7,1180,1010,1977,0,47.2702,-122.29,2014,5,9,37,0
330000,5,3.0,2100,7715,1.0,7,1250,850,2013,0,47.4866,-122.319,2014,5,12,1,0
820000,4,2.5,2920,252648,2.0,10,2920,0,2002,0,47.4784,-122.04799999999999,2014,7,29,12,0
342000,2,2.0,1320,1462,3.0,7,1320,0,1997,0,47.7223,-122.29,2015,5,7,18,0
340000,5,2.0,1750,8220,1.0,7,1750,0,1956,0,47.7694,-122.321,2014,9,11,58,0
580000,3,2.25,1900,3960,1.5,8,1200,700,1905,0,47.6122,-122.29799999999999,2014,7,2,109,0
345000,2,1.0,860,8250,1.0,7,860,0,1940,0,47.7132,-122.334,2014,8,2,74,0
606000,4,2.5,2110,13850,2.0,9,2110,0,1987,0,47.5497,-122.07700000000001,2014,5,6,27,0
399000,4,2.5,2480,4334,2.0,8,2480,0,2012,0,47.3826,-122.036,2015,2,23,3,0
529500,3,2.25,1410,905,3.0,9,1410,0,2014,0,47.5818,-122.402,2015,3,18,1,0
355000,3,1.75,1120,7740,1.0,6,860,260,1948,0,47.7107,-122.291,2014,10,2,66,0
235000,2,1.0,830,9000,1.0,6,830,0,1939,0,47.3813,-122.243,2014,12,30,75,0
210000,2,1.0,750,34133,1.0,6,750,0,1950,0,47.4781,-122.294,2015,3,4,65,0
335000,3,1.75,2100,8298,1.0,7,1230,870,1952,0,47.4601,-122.36,2015,1,14,63,0
308000,4,2.5,2020,7277,2.0,8,2020,0,1993,0,47.4318,-122.19,2015,3,5,22,0
250200,3,1.5,1180,7384,1.0,7,1180,0,1959,0,47.3838,-122.287,2014,8,28,55,0
299500,3,1.75,1810,34500,1.0,8,1230,580,1980,0,47.3707,-122.275,2014,8,28,34,0
525000,3,3.25,2200,7440,2.0,7,1710,490,1947,0,47.5409,-122.26799999999999,2015,3,23,68,0
532000,4,1.75,2020,7029,1.0,7,1430,590,1979,0,47.6983,-122.12700000000001,2014,6,4,35,0
525000,3,2.5,2700,7434,2.0,9,2700,0,1991,0,47.7434,-122.17399999999999,2014,5,15,23,0
149000,3,1.0,1700,8645,1.0,6,1700,0,1955,0,47.4899,-122.337,2014,5,23,59,0
1795000,5,3.25,5270,17232,2.0,10,4010,1260,1977,2003,47.5536,-122.228,2014,6,10,37,11
519900,4,2.5,2403,6172,2.0,9,2403,0,1999,0,47.7361,-122.234,2014,10,7,15,0
405000,2,1.0,720,4323,1.0,6,720,0,1942,0,47.6604,-122.40100000000001,2014,9,5,72,0
349950,4,2.5,2000,5006,2.0,7,2000,0,2005,0,47.466,-122.147,2014,8,25,9,0
570000,3,1.0,1890,3330,1.5,7,1390,500,1901,0,47.6597,-122.352,2014,7,7,113,0
555000,3,2.0,2240,11250,1.0,8,2240,0,1968,0,47.6371,-122.119,2014,9,29,46,0
590000,3,3.5,1970,5079,2.0,8,1680,290,2007,0,47.5816,-122.296,2014,12,5,7,0
560000,3,3.25,1530,1786,2.0,8,1200,330,2007,0,47.6783,-122.366,2014,11,25,7,0
175000,3,1.0,1030,6600,1.0,7,1030,0,1954,0,47.4941,-122.34,2014,7,21,60,0
1045000,4,3.0,2790,3600,2.0,8,1880,910,1905,2013,47.6362,-122.363,2014,12,21,109,1
265000,4,1.75,1900,10588,1.0,6,1900,0,1958,0,47.288999999999994,-122.212,2014,6,13,56,0
285000,3,2.5,1320,955,3.0,7,1320,0,2009,0,47.5202,-122.35700000000001,2015,4,7,6,0
515000,4,2.5,2280,14810,1.0,8,1500,780,1977,0,47.5392,-122.186,2014,9,2,37,0
495000,4,2.5,4060,8547,2.0,9,2790,1270,2007,0,47.3694,-122.056,2014,10,29,7,0
565000,3,2.25,1520,1221,3.0,8,1520,0,2013,0,47.674,-122.37700000000001,2014,5,16,1,0
360000,3,2.0,1960,8846,1.0,6,980,980,1940,0,47.5101,-122.24600000000001,2014,9,18,74,0
685000,3,2.5,2810,7700,2.0,9,2810,0,2001,0,47.5464,-122.191,2014,5,27,13,0
239950,3,1.75,1440,7200,1.0,7,1440,0,1986,0,47.4473,-122.28399999999999,2015,4,10,29,0
2500000,4,4.5,4300,19844,2.0,11,4300,0,1985,1999,47.6218,-122.23700000000001,2014,10,9,29,15
290000,1,2.0,1240,4800,2.0,6,1240,0,1910,0,47.4778,-122.211,2014,11,19,104,0
960000,3,2.5,1730,4102,3.0,8,1730,0,1996,0,47.645,-122.084,2015,3,30,19,0
304400,4,2.75,2140,8100,2.0,7,2140,0,1990,0,47.3075,-122.359,2014,7,18,24,0
325000,6,2.0,2780,13950,2.5,7,2780,0,1955,1964,47.3738,-122.226,2015,3,20,60,51
300000,3,1.0,1220,13000,1.0,7,1220,0,1955,0,47.7608,-122.353,2014,5,15,59,0
630000,3,2.5,2460,38794,2.0,9,2460,0,1999,0,47.7602,-122.022,2015,4,22,16,0
565000,5,3.25,2860,20790,1.0,7,1800,1060,1965,0,47.7757,-122.295,2014,11,18,49,0
285000,4,2.5,1996,4547,2.0,7,1996,0,2009,0,47.3365,-122.051,2015,4,16,6,0
495000,2,1.0,970,4284,1.0,7,970,0,1905,0,47.6667,-122.333,2014,8,11,109,0
261000,4,1.5,2040,10488,1.0,7,1190,850,1961,0,47.4557,-122.26899999999999,2014,12,3,53,0
320000,4,2.75,1640,3000,1.0,7,1000,640,1984,0,47.5625,-122.28299999999999,2015,3,31,31,0
444500,3,2.5,2600,4724,2.0,7,2600,0,2002,0,47.5359,-121.87799999999999,2014,9,25,12,0
230000,4,1.5,1050,9516,1.0,7,1050,0,1969,0,47.4151,-122.181,2014,10,28,45,0
461100,2,2.25,1210,1267,2.0,8,1120,90,2010,0,47.6783,-122.376,2014,8,29,4,0
332888,2,2.5,1050,1029,2.0,8,950,100,2007,0,47.6018,-122.29899999999999,2014,7,1,7,0
1225000,3,3.5,3680,11491,2.0,11,3680,0,1999,0,47.5647,-122.12799999999999,2014,7,16,15,0
380000,3,1.75,1750,10870,1.0,7,1750,0,1968,0,47.4989,-122.18799999999999,2014,7,22,46,0
426000,2,2.5,1550,2657,2.0,8,1550,0,1987,0,47.7034,-122.18799999999999,2015,4,13,28,0
373000,3,2.0,1400,2445,1.0,7,840,560,2002,0,47.5926,-122.29899999999999,2014,8,15,12,0
455000,4,2.5,2210,49375,1.0,8,2210,0,1997,0,47.3828,-122.071,2015,5,5,18,0
202000,2,1.0,670,7844,1.0,6,670,0,1942,0,47.5165,-122.37200000000001,2015,1,27,73,0
540000,3,2.5,1720,11656,2.0,8,1720,0,1987,1999,47.6791,-122.113,2014,9,18,27,15
354000,3,1.75,1340,6300,1.0,7,1340,0,1972,0,47.7186,-122.21799999999999,2015,1,7,43,0
410000,2,1.0,800,4342,1.0,6,670,130,1927,0,47.6997,-122.316,2015,3,4,88,0
200000,2,1.0,1250,8520,1.0,6,1250,0,1928,0,47.5158,-122.37799999999999,2014,11,5,86,0
700000,2,1.0,1160,17635,1.0,6,1160,0,1945,0,47.5117,-122.24799999999999,2014,10,10,69,0
374950,3,2.5,2540,11562,1.0,8,1290,1250,1964,0,47.7614,-122.229,2014,9,9,50,0
665000,5,2.0,2800,17788,1.0,8,1400,1400,1963,0,47.6719,-122.163,2014,7,7,51,0
355000,2,1.75,1760,4600,1.0,7,850,910,1926,0,47.5654,-122.37200000000001,2014,11,5,88,0
345000,3,1.0,1060,5600,1.0,6,760,300,1943,0,47.5116,-122.37899999999999,2015,3,23,72,0
1298890,5,2.25,2690,10800,1.0,8,2020,670,1956,0,47.5821,-122.24700000000001,2015,3,23,59,0
718000,3,1.0,1030,4958,1.0,7,1030,0,1952,0,47.6647,-122.277,2014,6,3,62,0
245000,4,2.0,1870,8750,1.0,7,1870,0,1977,0,47.1985,-122.001,2014,11,12,37,0
680000,5,3.0,2970,6500,2.0,9,2970,0,2000,0,47.5973,-122.01799999999999,2014,9,11,14,0
408000,3,2.75,2670,4800,2.0,8,2670,0,2014,0,47.3483,-122.042,2014,10,22,0,0
355000,5,2.75,2530,9375,1.0,7,1530,1000,1966,0,47.3738,-122.214,2015,4,1,49,0
240000,3,1.0,1230,2353,1.5,6,1230,0,1925,0,47.5177,-122.354,2015,5,6,90,0
515000,3,2.25,1920,11500,1.0,8,1920,0,1972,2000,47.5498,-122.18799999999999,2014,8,25,42,14
570000,4,1.75,1860,7700,1.0,8,1860,0,1964,0,47.626000000000005,-122.11200000000001,2014,9,26,50,0
310000,2,1.0,720,5750,1.0,6,720,0,1943,0,47.5535,-122.39299999999999,2014,10,6,71,0
739888,3,2.5,2420,43177,2.0,8,1690,730,1989,0,47.568999999999996,-122.05799999999999,2014,6,18,25,0
213000,2,1.0,750,6089,1.0,6,750,0,1937,0,47.475,-122.199,2014,10,3,77,0
649000,3,3.25,1720,936,2.0,8,1030,690,2004,0,47.6201,-122.309,2014,10,14,10,0
328000,3,2.0,2250,7904,1.5,8,2250,0,1998,0,47.3165,-122.25200000000001,2014,7,7,16,0
429500,3,2.75,1650,7272,1.0,7,1230,420,1972,0,47.7232,-122.17399999999999,2015,1,23,43,0
505000,4,2.5,2790,5602,2.0,8,2790,0,2009,0,47.4959,-122.15,2014,5,13,5,0
729000,3,4.25,3300,308080,2.0,9,2520,780,1976,0,47.3979,-122.416,2015,1,15,39,0
450000,3,3.25,1770,1863,2.0,8,1430,340,2003,0,47.5478,-122.005,2014,8,7,11,0
475000,2,2.5,1620,14467,2.0,7,1620,0,1981,0,47.6306,-122.035,2014,11,18,33,0
1610000,4,2.75,4270,25807,2.0,11,4270,0,1996,0,47.5951,-122.206,2014,11,26,18,0
1225000,4,2.25,2020,5800,1.0,9,1760,260,1941,0,47.6471,-122.412,2014,8,7,73,0
250800,3,1.75,1290,4000,1.0,6,1170,120,1943,0,47.5309,-122.354,2014,10,5,71,0
511000,5,2.5,3361,6983,2.0,10,3361,0,2006,0,47.3427,-122.169,2014,8,11,8,0
969000,4,2.0,2450,5000,2.0,8,2200,250,1919,0,47.5619,-122.405,2014,8,5,95,0
315000,3,2.5,1410,1325,2.0,7,1180,230,2007,0,47.5582,-122.363,2014,11,20,7,0
291375,4,2.5,2220,6233,2.0,7,2220,0,2001,0,47.4887,-122.15,2014,8,20,13,0
398096,3,2.5,2370,5321,2.0,8,2370,0,2014,0,47.37,-122.01899999999999,2015,4,23,1,0
243500,4,2.5,2300,15188,2.0,7,2300,0,1966,0,47.3683,-122.164,2014,9,23,48,0
470000,4,2.5,2320,12042,1.0,7,1320,1000,1975,0,47.763000000000005,-122.16,2015,2,18,40,0
611000,4,2.5,2460,4200,2.0,8,2460,0,1998,0,47.6031,-122.021,2014,5,19,16,0
880000,4,3.25,4060,52707,2.0,9,4060,0,1996,0,47.7615,-122.041,2014,9,26,18,0
305000,5,2.5,2500,12220,1.0,8,1690,810,1962,0,47.3335,-122.325,2015,2,4,53,0
525000,3,1.0,1550,6840,1.5,7,1550,0,1918,0,47.6572,-122.335,2014,10,24,96,0
542000,3,2.5,1990,15985,1.0,8,1540,450,1964,0,47.6205,-122.141,2014,9,23,50,0
3400000,3,4.5,5230,17826,2.0,10,3740,1490,2005,0,47.5348,-122.243,2014,6,23,9,0
375000,3,1.75,1590,14766,1.0,8,1590,0,1963,0,47.5902,-122.147,2015,4,10,52,0
730000,3,2.5,1860,1290,2.0,9,1240,620,2010,0,47.6179,-122.301,2015,1,21,5,0
762400,3,1.75,2430,14607,1.0,8,1230,1200,1949,1970,47.5588,-122.211,2014,6,11,65,44
499431,4,2.75,2620,6019,2.0,8,2620,0,2013,0,47.483999999999995,-121.771,2014,5,30,1,0
565000,4,2.5,2330,7936,2.0,9,2330,0,1987,0,47.6269,-122.03,2014,9,26,27,0
212000,4,1.75,1250,12705,1.0,7,1250,0,1971,0,47.302,-122.382,2014,8,26,43,0
324000,3,2.5,1750,7208,2.0,8,1750,0,1994,0,47.4315,-122.19200000000001,2014,5,22,20,0
898000,5,1.5,2680,28014,1.0,8,1450,1230,1963,0,47.6348,-122.196,2014,5,28,51,0
410000,3,1.75,1440,8560,1.0,7,1440,0,1979,0,47.7296,-122.23200000000001,2015,1,23,36,0
781000,3,2.5,1920,1896,3.0,8,1920,0,2000,0,47.6616,-122.35600000000001,2015,3,4,15,0
530000,3,2.5,1790,3078,2.0,8,1790,0,2010,0,47.5638,-122.094,2014,7,9,4,0
561600,4,2.5,2350,6624,2.0,9,2350,0,1990,0,47.6262,-122.045,2014,7,15,24,0
375000,4,1.75,1870,12500,1.0,6,1030,840,1943,0,47.511,-122.197,2015,1,28,72,0
355000,3,1.5,1240,15867,1.0,7,1240,0,1962,0,47.7167,-122.20200000000001,2014,11,26,52,0
521000,3,1.75,1730,18250,1.0,8,1730,0,1988,0,47.736999999999995,-122.20100000000001,2014,11,10,26,0
206000,3,1.0,1320,9239,1.0,7,1320,0,1968,0,47.312,-122.18299999999999,2015,4,17,47,0
298900,3,2.5,1830,6162,2.0,8,1830,0,1994,0,47.3291,-122.17,2015,3,9,21,0
458000,5,2.5,3090,23265,1.0,8,2990,100,1957,0,47.7709,-122.212,2014,5,30,57,0
449000,3,1.75,1660,9697,1.0,7,1660,0,1952,0,47.7564,-122.286,2014,12,31,62,0
469000,3,1.75,1680,2400,1.5,7,1170,510,1929,0,47.6849,-122.367,2014,7,16,85,0
725000,5,2.75,2830,5310,2.0,9,2830,0,2006,0,47.7074,-122.101,2014,5,16,8,0
558000,3,2.25,2220,15757,1.0,8,1280,940,1982,0,47.6212,-122.04299999999999,2014,12,9,32,0
1190000,3,3.5,3380,3333,3.0,10,2800,580,2008,0,47.6162,-122.288,2014,7,30,6,0
325000,4,2.5,2160,6825,2.0,8,2160,0,1994,0,47.4111,-122.2,2014,7,16,20,0
875000,3,2.0,2350,6000,1.5,8,1990,360,1922,0,47.6476,-122.32,2014,7,25,92,0
267500,3,1.75,1650,7807,1.0,7,1650,0,1986,0,47.3514,-122.167,2014,7,29,28,0
906000,3,2.5,2030,1800,3.0,9,2030,0,2013,0,47.6199,-122.3,2015,3,11,2,0
360000,2,1.0,2320,11250,2.0,6,2320,0,1942,0,47.504,-122.36200000000001,2015,3,12,73,0
514000,3,1.75,1720,5899,1.0,8,1220,500,1986,0,47.5399,-122.385,2014,6,11,28,0
234000,4,2.0,1710,7455,1.0,7,1030,680,1975,0,47.3965,-122.17299999999999,2014,10,23,39,0
200000,3,1.0,930,7590,1.0,6,820,110,1943,0,47.4802,-122.335,2015,3,9,72,0
299950,3,2.5,1780,4650,2.0,7,1780,0,2011,0,47.386,-122.04700000000001,2014,9,11,3,0
500000,4,2.0,1700,8640,1.0,7,850,850,1955,2010,47.5774,-122.15299999999999,2014,7,7,59,4
1050000,4,3.25,2930,25020,2.0,9,2930,0,2013,0,47.5514,-122.023,2015,4,27,2,0
285000,3,1.75,1160,7006,1.0,7,1160,0,1992,0,47.1937,-121.98,2014,9,8,22,0
667500,3,2.0,1880,3800,1.0,7,1030,850,1927,0,47.6841,-122.309,2014,6,17,87,0
242000,3,2.25,1690,7292,1.0,7,1250,440,1985,0,47.2639,-122.303,2015,4,13,30,0
779380,5,2.5,2590,7084,2.0,8,2590,0,2014,0,47.7053,-122.113,2014,7,18,0,0
837700,5,2.75,3010,12611,2.0,10,3010,0,1994,0,47.696000000000005,-122.102,2014,6,17,20,0
850000,4,3.25,3090,6744,2.0,9,3090,0,1923,2015,47.768,-122.38799999999999,2014,5,22,91,-1
215500,3,2.0,1380,9000,2.0,7,1380,0,1946,1982,47.2613,-122.24799999999999,2014,11,6,68,32
655000,5,2.5,2560,46786,2.0,8,2560,0,1995,0,47.7125,-121.915,2014,8,14,19,0
556000,4,2.5,2240,5402,2.0,8,2240,0,2005,0,47.772,-122.35,2015,3,11,10,0
360500,3,1.0,970,6180,1.0,6,970,0,1974,0,47.5658,-122.291,2015,2,13,41,0
460500,3,1.0,1490,10650,1.0,7,1150,340,1963,0,47.663000000000004,-122.178,2014,7,16,51,0
610000,3,2.5,2910,12283,2.0,10,2910,0,1993,0,47.4602,-122.152,2014,7,31,21,0
427500,3,1.0,1480,4200,1.5,7,1480,0,1925,0,47.6147,-122.29799999999999,2014,10,31,89,0
640000,3,3.5,2480,10800,2.0,8,2480,0,1998,0,47.6083,-122.06,2014,8,12,16,0
399950,3,2.5,1610,1320,2.0,7,1280,330,2007,0,47.6,-122.29799999999999,2015,3,12,8,0
310000,3,1.0,1480,7830,1.0,7,1480,0,1952,0,47.7703,-122.336,2014,5,14,62,0
216650,3,3.5,1540,1427,2.0,7,1360,180,2007,0,47.542,-122.322,2014,10,15,7,0
485000,3,2.5,1540,7120,1.0,7,770,770,1938,2013,47.3729,-122.037,2015,1,7,77,2
536751,3,1.75,1930,6360,1.0,9,1930,0,2013,0,47.5181,-121.885,2014,6,18,1,0
695000,5,2.0,3160,3990,1.5,7,1870,1290,1923,0,47.653999999999996,-122.337,2015,4,21,92,0
395000,3,2.0,1470,10125,1.0,7,1470,0,1962,0,47.7751,-122.22200000000001,2014,11,12,52,0
539000,3,2.25,1280,1187,2.0,8,1080,200,2008,0,47.6651,-122.368,2015,4,25,7,0
455000,4,1.5,1880,11400,1.0,7,1280,600,1955,0,47.7718,-122.381,2015,3,26,60,0
395000,1,1.0,730,3000,1.0,7,730,0,1911,0,47.6741,-122.396,2014,6,2,103,0
555000,3,2.5,2480,8676,2.0,8,2480,0,1989,0,47.53,-122.17200000000001,2014,8,6,25,0
514500,4,2.5,2990,9614,1.0,9,1740,1250,1976,0,47.3424,-122.329,2015,1,2,39,0
285000,2,2.0,1651,18200,1.0,6,1651,0,1946,0,47.4621,-122.461,2014,6,10,68,0
1125000,5,1.75,1910,5640,2.0,9,1910,0,1906,0,47.6249,-122.311,2014,11,11,108,0
230000,5,1.0,1410,9000,1.0,7,1410,0,1967,0,47.3054,-122.369,2014,7,25,47,0
272000,4,2.5,1870,5692,2.0,7,1870,0,2004,0,47.4334,-122.148,2014,11,17,10,0
368000,3,2.5,1370,1350,2.0,7,1010,360,2007,0,47.5534,-122.382,2014,5,11,7,0
354950,4,2.75,2530,7350,1.0,8,1280,1250,1977,0,47.313,-122.374,2014,6,26,37,0
569000,4,2.25,2250,41688,2.0,8,2250,0,1980,0,47.6695,-122.05,2014,5,8,34,0
